bert_score,candidate_id,is_same_group,target,eq_clean,level_idx,goal_clean
0.0011593613307923,1905,1,1,Barbell,2,Bodybuilding
0.0015935433330014,2576,0,0,Barbell,2,Bodybuilding
0.001541462726891,845,0,0,Dumbbell,0,Powerlifting
0.0013752795057371,1215,0,0,Bodyweight,0,Powerbuilding
0.0012545771896839,368,0,0,Dumbbell,0,Muscle & Sculpting
0.0018499478464946,2697,1,0,Machine,2,Powerbuilding
0.0012186227831989,1150,1,0,Barbell,2,Bodybuilding
0.0015178866451606,1905,1,0,Barbell,2,Bodybuilding
0.0014395484467968,1467,0,0,Dumbbell,2,Fitness
0.0013355311239138,2741,0,0,Bodyweight,0,Athletics
0.0011205138871446,745,0,1,Machine,0,Powerbuilding
0.002072733361274,206,1,0,Machine,2,Athletics
0.0016410942189395,2263,0,1,Machine,2,Bodybuilding
0.0015681134536862,1592,1,0,Bodyweight,2,Bodybuilding
0.0014295104192569,2256,0,0,Dumbbell,0,Bodybuilding
0.0016173520125448,482,0,0,Machine,0,Powerbuilding
0.0017358028562739,2505,0,0,Bodyweight,0,Powerlifting
0.0014943986898288,834,0,0,Dumbbell,2,Athletics
0.0011759992921724,626,1,1,Machine,2,Bodybuilding
0.0014108788454905,633,0,0,Machine,0,Powerbuilding
0.0013524945825338,81,0,0,Dumbbell,2,Fitness
0.0012506747152656,1212,0,0,Machine,0,Powerbuilding
0.0014506095321848,2965,0,0,Barbell,0,Powerbuilding
0.0012551897671073,1261,0,0,Dumbbell,3,Bodybuilding
0.0016618573572486,378,0,0,Bodyweight,2,Bodybuilding
0.001416488783434,321,0,0,Machine,0,Bodybuilding
0.0013153223553672,104,0,0,Bodyweight,0,Bodybuilding
0.0012796364026144,2542,0,0,Machine,0,Bodybuilding
0.0011490583419799,378,0,0,Bodyweight,2,Bodybuilding
0.0015470472862944,2173,1,0,Machine,2,Powerlifting
0.0018619500333443,2263,1,1,Machine,2,Bodybuilding
0.0016240511322394,496,0,0,Machine,2,Bodybuilding
0.0013606572756543,2873,0,0,Dumbbell,0,Muscle & Sculpting
0.0012618356849998,2139,0,0,Bodyweight,0,Powerbuilding
0.0011991551145911,828,0,0,Dumbbell,1,Bodybuilding
0.0012305638520047,1923,0,0,Machine,1,Athletics
0.0020858563948422,340,0,0,Dumbbell,2,Powerbuilding
0.0017691695829853,1022,0,0,Bodyweight,0,Bodybuilding
0.0019500110065564,64,0,0,Bodyweight,2,Fitness
0.0011894057970494,834,1,0,Dumbbell,2,Athletics
0.0012115077115595,20,1,0,Barbell,2,Muscle & Sculpting
0.0011550493072718,2298,1,0,Machine,2,Powerbuilding
0.0022230562753975,2693,1,0,Machine,2,Bodybuilding
0.0014369931304827,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.001393855898641,2742,0,0,Bodyweight,3,Bodybuilding
0.0012374456273391,142,0,0,Bodyweight,0,Athletics
0.0013308721827343,206,1,0,Machine,2,Athletics
0.0016714457888156,2877,0,0,Machine,0,Athletics
0.0011791795259341,733,0,0,Dumbbell,2,Powerbuilding
0.0011496890801936,1168,1,0,Machine,2,Bodybuilding
0.0012831708882004,2263,1,0,Machine,2,Bodybuilding
0.0013156166533008,1435,1,1,Machine,2,Bodybuilding
0.0013327061897143,1273,0,0,Barbell,0,Muscle & Sculpting
0.0010516358306631,598,0,0,Machine,0,Muscle & Sculpting
0.0011648108484223,2302,0,0,Machine,1,Bodybuilding
0.0011854514013975,368,0,0,Dumbbell,0,Muscle & Sculpting
0.0015300702070817,1905,1,0,Barbell,2,Bodybuilding
0.0014895849162712,1434,1,0,Machine,2,Powerlifting
0.0011541008716449,1422,1,1,Machine,2,Muscle & Sculpting
0.001170914620161,2185,0,0,Dumbbell,1,Bodybuilding
0.0013784180628135,2894,0,0,Machine,2,Bodybuilding
0.001237342483364,1970,1,0,Barbell,2,Bodybuilding
0.0027250191196799,1127,1,0,Bodyweight,2,Bodybuilding
0.0014297288144007,1536,1,0,Barbell,2,Athletics
0.0013204049319028,1390,1,0,Machine,2,Athletics
0.0014766991371288,1557,0,0,Machine,0,Powerbuilding
0.0019671316258609,104,0,0,Bodyweight,0,Bodybuilding
0.0011378522031009,2809,0,0,Barbell,2,Athletics
0.0013884817017242,2703,1,0,Barbell,2,Powerlifting
0.0011240900494158,505,1,0,Machine,2,Bodybuilding
0.0018018636619672,515,0,0,Machine,2,Bodybuilding
0.0013838676968589,1471,1,1,Machine,2,Bodybuilding
0.0015748933656141,533,0,0,Machine,2,Bodybuilding
0.0013336460106074,420,0,0,Machine,0,Powerbuilding
0.0012034904211759,2010,1,0,Dumbbell,2,Bodybuilding
0.0014985083835199,265,0,0,Barbell,0,Muscle & Sculpting
0.001202471088618,2997,0,0,Dumbbell,0,Powerbuilding
0.0016258668620139,481,0,0,Machine,2,Powerbuilding
0.0014161495491862,251,0,0,Bodyweight,0,Powerlifting
0.001363513758406,2496,0,0,Bodyweight,1,Powerlifting
0.0015948822256177,1782,0,0,Machine,0,Muscle & Sculpting
0.0013123932294547,2730,0,0,Barbell,0,Powerlifting
0.002173101529479,2263,1,1,Machine,2,Bodybuilding
0.0013244427973404,993,1,0,Barbell,2,Bodybuilding
0.0017162853619083,2079,0,0,Machine,0,Muscle & Sculpting
0.0015650987625122,743,0,0,Dumbbell,2,Powerbuilding
0.0014735272852703,40,1,0,Machine,2,Muscle & Sculpting
0.0012071487726643,834,1,0,Dumbbell,2,Athletics
0.0013123030075803,2302,0,0,Machine,1,Bodybuilding
0.0011723099742084,1562,0,0,Bodyweight,0,Bodybuilding
0.0016450328985229,884,0,0,Bodyweight,0,Powerlifting
0.002229789737612,2508,1,0,Bodyweight,2,Powerlifting
0.0012727464782074,2528,1,0,Machine,2,Athletics
0.0012181479251012,2811,0,0,Barbell,0,Powerlifting
0.0014701326144859,132,1,0,Machine,2,Bodybuilding
0.0014295578002929,2424,1,0,Machine,2,Bodybuilding
0.001222051330842,320,1,0,Machine,2,Bodybuilding
0.0012366228038445,936,0,0,Dumbbell,2,Fitness
0.001173272030428,506,0,0,Machine,1,Bodybuilding
0.0013001152547076,2099,0,0,Machine,0,Athletics
0.0019785265903919,952,1,0,Dumbbell,2,Bodybuilding
0.0013095287140458,1482,0,0,Bodyweight,2,Fitness
0.0011509235482662,145,0,0,Bodyweight,0,Bodybuilding
0.0011512985220178,2944,1,0,Bodyweight,2,Muscle & Sculpting
0.0015180819900706,2546,0,0,Machine,3,Athletics
0.0012692383024841,2263,1,1,Machine,2,Bodybuilding
0.0013165147975087,1583,1,0,Dumbbell,2,Bodyweight Fitness
0.001339431037195,1233,0,0,Dumbbell,0,Powerlifting
0.0017837628256529,40,1,0,Machine,2,Muscle & Sculpting
0.0012260264484211,3037,0,0,Machine,0,Powerlifting
0.0021606227383017,40,1,0,Machine,2,Muscle & Sculpting
0.0011311911512166,2312,1,0,Machine,2,Bodybuilding
0.0012427591718733,2997,0,0,Dumbbell,0,Powerbuilding
0.0014107077149674,2528,1,0,Machine,2,Athletics
0.0013051289133727,2559,1,0,Machine,2,Bodybuilding
0.0012786420993506,2465,0,0,Bodyweight,1,Athletics
0.0011696550063788,2302,0,0,Machine,1,Bodybuilding
0.0014172866940498,2567,0,0,Machine,2,Powerbuilding
0.0017009094590321,2002,1,0,Machine,2,Bodybuilding
0.0012729103909805,765,0,0,Barbell,2,Bodybuilding
0.0014986731112003,1784,0,0,Machine,0,Bodybuilding
0.0012965111527591,2528,1,0,Machine,2,Athletics
0.0013861181214451,1360,0,0,Dumbbell,2,Fitness
0.0012219422496855,2099,0,0,Machine,0,Athletics
0.001255159266293,1018,0,0,Bodyweight,0,Athletics
0.0012151194969192,481,0,0,Machine,2,Powerbuilding
0.001202471088618,2997,0,0,Dumbbell,0,Powerbuilding
0.0017040302045643,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.0015551617834717,1127,1,0,Bodyweight,2,Bodybuilding
0.0013646993320435,845,0,0,Dumbbell,0,Powerlifting
0.0014130953932181,1665,0,0,Bodyweight,0,Athletics
0.0012298631481826,2010,0,0,Dumbbell,2,Bodybuilding
0.0011750574922189,1473,1,0,Dumbbell,2,Powerbuilding
0.0012359842658042,2017,1,0,Barbell,2,Bodybuilding
0.0015608214307576,1348,0,0,Bodyweight,0,Muscle & Sculpting
0.001411827863194,138,0,1,Bodyweight,0,Bodybuilding
0.0012459899298846,1647,0,0,Barbell,0,Powerlifting
0.0013975601177662,2302,0,0,Machine,1,Bodybuilding
0.0011415124172344,2406,1,1,Machine,2,Bodybuilding
0.0012085962807759,992,1,0,Bodyweight,2,Bodybuilding
0.001134656718932,2061,1,1,Bodyweight,2,Bodybuilding
0.0024676120374351,1344,1,0,Bodyweight,2,Bodybuilding
0.0011860787635669,2151,0,0,Bodyweight,0,Powerbuilding
0.0012970209354534,3029,0,0,Barbell,3,Muscle & Sculpting
0.0013321489095687,996,0,0,Bodyweight,2,Bodybuilding
0.0016039202455431,2274,1,0,Dumbbell,2,Powerlifting
0.0018619500333443,2263,1,1,Machine,2,Bodybuilding
0.0013033088762313,2689,0,0,Machine,0,Powerbuilding
0.0011127449106425,2405,0,0,Dumbbell,0,Bodybuilding
0.0013854568824172,2263,1,1,Machine,2,Bodybuilding
0.0013975601177662,2302,0,0,Machine,1,Bodybuilding
0.0011593613307923,1905,1,1,Barbell,2,Bodybuilding
0.0014017639914527,2700,0,0,Bodyweight,2,Fitness
0.0013994716573506,1471,1,0,Machine,2,Bodybuilding
0.0011893328046426,542,0,0,Bodyweight,2,Muscle & Sculpting
0.0013325274921953,2542,0,0,Machine,0,Bodybuilding
0.0013334826799109,2017,0,0,Barbell,2,Bodybuilding
0.0013198532396927,2528,1,0,Machine,2,Athletics
0.0011450751917436,81,0,0,Dumbbell,2,Fitness
0.0012524669291451,2993,0,0,Machine,0,Powerbuilding
0.0015294946497306,2944,1,0,Bodyweight,2,Muscle & Sculpting
0.001737808343023,923,0,0,Barbell,2,Powerlifting
0.0014348761178553,1471,1,1,Machine,2,Bodybuilding
0.0016044257208704,1549,0,0,Dumbbell,2,Bodybuilding
0.0011031407630071,1127,1,0,Bodyweight,2,Bodybuilding
0.0012126418296247,70,0,0,Barbell,2,Fitness
0.0017644901527091,2263,1,1,Machine,2,Bodybuilding
0.0016420666361227,2508,1,0,Bodyweight,2,Powerlifting
0.0011161228176206,2022,0,0,Machine,0,Powerbuilding
0.0013328043278306,2554,0,0,Bodyweight,0,Powerlifting
0.0012144163483753,2200,0,0,Bodyweight,2,Muscle & Sculpting
0.001509541645646,834,1,0,Dumbbell,2,Athletics
0.0015705003170296,1749,0,0,Machine,0,Bodybuilding
0.001187015324831,134,0,0,Machine,0,Powerbuilding
0.001276034861803,2466,1,0,Bodyweight,2,Athletics
0.0012554150307551,2258,1,0,Bodyweight,2,Athletics
0.0011447084834799,2183,0,0,Bodyweight,2,Fitness
0.0011110075283795,59,0,0,Bodyweight,2,Fitness
0.0012175762094557,2689,0,0,Machine,0,Powerbuilding
0.0012420803541317,2000,1,0,Dumbbell,2,Bodybuilding
0.0015089572407305,1440,0,0,Machine,0,Bodybuilding
0.0013858554884791,240,0,0,Bodyweight,1,Muscle & Sculpting
0.0016565467230975,2828,1,0,Dumbbell,2,Bodybuilding
0.0011563452426344,1515,1,0,Bodyweight,2,Bodybuilding
0.0014455008786171,2769,1,0,Barbell,2,Powerbuilding
0.0012784039136022,844,0,0,Dumbbell,0,Powerlifting
0.0012036160333082,1197,0,0,Bodyweight,1,Athletics
0.0017739729955792,1022,0,0,Bodyweight,0,Bodybuilding
0.00114162475802,2899,1,0,Machine,2,Muscle & Sculpting
0.0012878952547907,378,0,0,Bodyweight,2,Bodybuilding
0.001220551203005,2531,1,0,Barbell,2,Muscle & Sculpting
0.001453201752156,1233,0,0,Dumbbell,0,Powerlifting
0.0014183092862367,1515,1,0,Bodyweight,2,Bodybuilding
0.002259129891172,1592,1,0,Bodyweight,2,Bodybuilding
0.0013378316070884,1820,1,0,Barbell,2,Powerlifting
0.0011487320298328,1302,1,0,Dumbbell,2,Muscle & Sculpting
0.0012605107622221,1100,0,0,Machine,0,Muscle & Sculpting
0.0013920266646891,2585,1,0,Barbell,2,Bodybuilding
0.0022318470291793,1273,0,0,Barbell,0,Muscle & Sculpting
0.0015515636187046,1390,1,0,Machine,2,Athletics
0.0013693746877834,2128,0,0,Dumbbell,2,Powerbuilding
0.0015675241593271,2263,1,1,Machine,2,Bodybuilding
0.0012181479251012,2811,0,0,Barbell,0,Powerlifting
0.0013411361724138,2528,1,0,Machine,2,Athletics
0.0011521026026457,2893,0,0,Machine,0,Bodybuilding
0.0011929344618692,2528,1,0,Machine,2,Athletics
0.001217482262291,1798,0,0,Bodyweight,0,Powerbuilding
0.0017837628256529,40,1,0,Machine,2,Muscle & Sculpting
0.0012713858159258,626,1,0,Machine,2,Bodybuilding
0.0011916703078895,255,0,0,Bodyweight,0,Powerlifting
0.0011778051266446,1339,0,0,Bodyweight,0,Muscle & Sculpting
0.0018121169414371,2703,1,0,Barbell,2,Powerlifting
0.0015461073489859,2586,0,0,Barbell,0,Powerlifting
0.0012189901899546,792,1,0,Machine,2,Bodybuilding
0.0014254470588639,36,1,0,Barbell,2,Muscle & Sculpting
0.0012936753919348,2965,0,0,Barbell,0,Powerbuilding
0.0014441454550251,1005,0,1,Barbell,2,Bodybuilding
0.0012725399574264,2848,0,0,Machine,0,Powerlifting
0.0013244643341749,2027,1,0,Dumbbell,2,Bodybuilding
0.0018746071727946,1197,0,0,Bodyweight,1,Athletics
0.0020249129738658,2070,1,0,Barbell,2,Bodybuilding
0.0013454272411763,1970,1,0,Barbell,2,Bodybuilding
0.0013559244107455,578,1,0,Dumbbell,2,Muscle & Sculpting
0.0017429557628929,2302,0,0,Machine,1,Bodybuilding
0.0012594867730513,2830,0,0,Dumbbell,2,Powerlifting
0.0012308815494179,735,0,0,Machine,2,Powerbuilding
0.0015760810347273,2441,0,0,Barbell,0,Muscle & Sculpting
0.0016840954776853,1486,0,0,Bodyweight,2,Fitness
0.0013450769474729,2549,1,0,Machine,2,Powerbuilding
0.0015998578164726,1871,0,0,Bodyweight,2,Powerlifting
0.0015533921541646,420,0,0,Machine,0,Powerbuilding
0.0016578814247623,495,0,0,Machine,0,Powerlifting
0.0012459716526791,2443,0,0,Bodyweight,2,Fitness
0.0012384086148813,279,0,0,Barbell,2,Powerlifting
0.0012046502670273,505,1,0,Machine,2,Bodybuilding
0.0015011385548859,2166,0,0,Barbell,3,Powerlifting
0.00130963511765,2525,1,0,Barbell,2,Powerbuilding
0.0012185603845864,2408,1,0,Dumbbell,2,Powerlifting
0.0014024263946339,2545,0,0,Machine,2,Fitness
0.0017395818140357,2856,0,0,Bodyweight,1,Powerlifting
0.0018209981499239,936,0,0,Dumbbell,2,Fitness
0.0025408780202269,481,0,0,Machine,2,Powerbuilding
0.0014249731320887,23,1,0,Machine,2,Muscle & Sculpting
0.0014265234349295,1970,1,0,Barbell,2,Bodybuilding
0.0011856888886541,378,0,0,Bodyweight,2,Bodybuilding
0.001506773638539,1592,1,0,Bodyweight,2,Bodybuilding
0.0012876479886472,1127,1,0,Bodyweight,2,Bodybuilding
0.002259129891172,1592,1,0,Bodyweight,2,Bodybuilding
0.0014171989168971,2804,1,0,Barbell,2,Bodybuilding
0.0011973704677075,2451,1,0,Machine,2,Muscle & Sculpting
0.0012494716793298,524,0,0,Machine,0,Athletics
0.0011671184329316,1839,0,0,Bodyweight,2,Muscle & Sculpting
0.0012194908922538,2965,0,0,Barbell,0,Powerbuilding
0.0012376056984066,2263,1,1,Machine,2,Bodybuilding
0.0011761729838326,1184,0,0,Machine,0,Powerlifting
0.0012210581917315,2301,0,0,Machine,0,Bodyweight Fitness
0.0015286741545423,2200,1,0,Bodyweight,2,Muscle & Sculpting
0.0011729070683941,1170,1,0,Bodyweight,2,Athletics
0.0013960729120299,2638,0,0,Machine,2,Muscle & Sculpting
0.0013559244107455,578,1,0,Dumbbell,2,Muscle & Sculpting
0.0014602311421185,1127,1,0,Bodyweight,2,Bodybuilding
0.0012684174580499,794,0,0,Bodyweight,0,Powerlifting
0.0023394611198455,936,0,0,Dumbbell,2,Fitness
0.0014663017354905,626,1,0,Machine,2,Bodybuilding
0.0014042251277714,563,0,0,Machine,2,Powerbuilding
0.0012168880784884,2524,0,0,Barbell,0,Muscle & Sculpting
0.0019328140188008,1962,1,0,Machine,2,Bodybuilding
0.0011082579148933,2921,0,0,Bodyweight,0,Powerlifting
0.0017693452537059,465,0,0,Machine,0,Muscle & Sculpting
0.0011927299201488,2508,1,0,Bodyweight,2,Powerlifting
0.0012018958805128,3037,0,0,Machine,0,Powerlifting
0.0012592513812705,306,0,0,Barbell,0,Powerbuilding
0.0021293750032782,1476,0,0,Dumbbell,0,Powerbuilding
0.0014017270877957,2651,0,0,Machine,2,Bodybuilding
0.001405183924362,2556,1,0,Machine,2,Bodybuilding
0.0012113553239032,1477,0,0,Bodyweight,1,Athletics
0.0014107900205999,834,1,0,Dumbbell,2,Athletics
0.0013990716543048,594,0,0,Barbell,0,Powerlifting
0.0014163778396323,734,0,0,Machine,3,Powerlifting
0.0015488794306293,1914,1,0,Barbell,2,Bodybuilding
0.0011773778824135,492,1,0,Machine,2,Powerlifting
0.0012145622167736,1495,1,0,Machine,2,Athletics
0.0015609536785632,1782,0,0,Machine,0,Muscle & Sculpting
0.0012012493098154,1127,1,0,Bodyweight,2,Bodybuilding
0.0013883037026971,2099,0,0,Machine,0,Athletics
0.0014468734152615,2099,0,0,Machine,0,Athletics
0.0013595718191936,2034,0,0,Barbell,1,Muscle & Sculpting
0.0019595937337726,132,1,0,Machine,2,Bodybuilding
0.0012440916616469,993,1,0,Barbell,2,Bodybuilding
0.0029770042747259,1273,0,0,Barbell,0,Muscle & Sculpting
0.0012528513325378,2704,0,0,Bodyweight,2,Fitness
0.0013161464594304,2302,0,0,Machine,1,Bodybuilding
0.0015113987028598,2562,0,0,Machine,1,Bodybuilding
0.0019734904635697,2976,0,0,Machine,0,Powerbuilding
0.0014171989168971,2804,1,0,Barbell,2,Bodybuilding
0.0011450552847236,368,0,0,Dumbbell,0,Muscle & Sculpting
0.001349393161945,2302,0,0,Machine,1,Bodybuilding
0.0011305680964142,2360,1,1,Barbell,2,Bodybuilding
0.0016758947167545,2140,0,0,Bodyweight,0,Powerbuilding
0.0012169209076091,1761,0,0,Barbell,1,Athletics
0.0012764302082359,993,1,0,Barbell,2,Bodybuilding
0.0013190145837143,868,0,0,Machine,2,Fitness
0.0012858950067311,2554,0,0,Bodyweight,0,Powerlifting
0.0021293750032782,1476,0,0,Dumbbell,0,Powerbuilding
0.0011888280278071,2651,0,0,Machine,2,Bodybuilding
0.0012518889270722,1471,1,1,Machine,2,Bodybuilding
0.0013444013893604,2911,0,0,Barbell,0,Muscle & Sculpting
0.0012882699957117,1782,0,0,Machine,0,Muscle & Sculpting
0.0012588109821081,410,0,0,Bodyweight,0,Athletics
0.0017270136158913,2567,0,0,Machine,2,Powerbuilding
0.0023795471061021,2700,0,0,Bodyweight,2,Fitness
0.0015025865286588,240,0,0,Bodyweight,1,Muscle & Sculpting
0.0011718336027115,1665,0,0,Bodyweight,0,Athletics
0.0011732776183634,36,1,0,Barbell,2,Muscle & Sculpting
0.0011986119206994,2100,0,0,Machine,0,Bodybuilding
0.0012444322928786,717,0,0,Barbell,3,Bodybuilding
0.0014235689304769,465,0,0,Machine,0,Muscle & Sculpting
0.0011453380575403,1764,0,0,Machine,2,Bodybuilding
0.0016942971851676,3023,0,0,Dumbbell,2,Muscle & Sculpting
0.0011480700923129,923,0,0,Barbell,2,Powerlifting
0.0012177601456642,596,0,0,Dumbbell,1,Bodybuilding
0.0015523142646998,2204,1,0,Dumbbell,2,Bodybuilding
0.0015509263612329,277,1,1,Barbell,2,Bodybuilding
0.0013928959378972,2765,1,0,Barbell,2,Bodybuilding
0.0014042251277714,563,0,0,Machine,2,Powerbuilding
0.0013054131995886,1490,0,0,Dumbbell,0,Powerbuilding
0.0011532376520335,1508,0,0,Machine,2,Fitness
0.0012922174064442,1592,1,0,Bodyweight,2,Bodybuilding
0.0015833809738978,465,0,0,Machine,0,Muscle & Sculpting
0.0011848132126033,2201,0,0,Bodyweight,1,Athletics
0.0014364612288773,2310,0,0,Machine,2,Powerbuilding
0.0012478284770622,1170,1,0,Bodyweight,2,Athletics
0.0011785103706642,420,0,0,Machine,0,Powerbuilding
0.001308818347752,25,1,0,Barbell,2,Muscle & Sculpting
0.0013081681681796,368,0,0,Dumbbell,0,Muscle & Sculpting
0.0015585201326757,834,1,0,Dumbbell,2,Athletics
0.0013763308525085,2251,0,0,Dumbbell,3,Bodybuilding
0.0011552596697583,2591,1,0,Barbell,2,Powerlifting
0.0021605747751891,2140,0,0,Bodyweight,0,Powerbuilding
0.0017387212719768,1020,0,0,Bodyweight,0,Bodybuilding
0.001780477236025,277,1,1,Barbell,2,Bodybuilding
0.0011053840862587,661,0,0,Bodyweight,0,Powerlifting
0.0011788549600169,706,0,0,Dumbbell,0,Powerbuilding
0.0012861608993262,1512,0,0,Bodyweight,2,Powerbuilding
0.0011507252929732,2465,0,0,Bodyweight,1,Athletics
0.0011763881193473,2387,0,0,Bodyweight,3,Bodybuilding
0.0013256777310743,1472,0,0,Dumbbell,0,Muscle & Sculpting
0.0013271818170323,104,0,0,Bodyweight,0,Bodybuilding
0.0011331476271152,3036,0,0,Bodyweight,0,Powerlifting
0.0016774622490629,489,0,0,Machine,2,Fitness
0.0015498459106311,505,1,0,Machine,2,Bodybuilding
0.001500069280155,2567,0,0,Machine,2,Powerbuilding
0.0017342984210699,990,1,0,Bodyweight,2,Bodybuilding
0.0020779392216354,320,1,0,Machine,2,Bodybuilding
0.0014352633152157,277,1,1,Barbell,2,Bodybuilding
0.0013975601177662,2302,0,0,Machine,1,Bodybuilding
0.0013302374863997,936,0,0,Dumbbell,2,Fitness
0.0011640001321211,104,0,0,Bodyweight,0,Bodybuilding
0.0030717933550477,1508,0,0,Machine,2,Fitness
0.0011271939147263,1296,0,0,Bodyweight,0,Bodybuilding
0.0015010383212938,813,1,1,Dumbbell,2,Bodybuilding
0.0012117802398279,2567,0,0,Machine,2,Powerbuilding
0.0012032624799758,632,1,0,Barbell,2,Muscle & Sculpting
0.0014475551433861,2758,1,0,Machine,2,Athletics
0.0014461507089436,1769,1,0,Barbell,2,Muscle & Sculpting
0.0011908148881047,828,0,0,Dumbbell,1,Bodybuilding
0.0011346278479322,1767,0,0,Dumbbell,0,Powerlifting
0.0011684953933581,2546,0,0,Machine,3,Athletics
0.0012984805507585,1471,1,0,Machine,2,Bodybuilding
0.0011532842181622,1296,0,0,Bodyweight,0,Bodybuilding
0.0016954514430835,2804,1,0,Barbell,2,Bodybuilding
0.0012634535087272,1102,0,0,Machine,0,Powerbuilding
0.0012338052038103,722,1,0,Barbell,2,Bodybuilding
0.0011760466732084,277,1,1,Barbell,2,Bodybuilding
0.0014737672172486,104,0,0,Bodyweight,0,Bodybuilding
0.0012421056162565,104,0,0,Bodyweight,0,Bodybuilding
0.0014326561940833,1384,0,0,Bodyweight,2,Powerbuilding
0.0012878449633717,741,0,0,Bodyweight,0,Muscle & Sculpting
0.0013315875548869,1440,0,0,Machine,0,Bodybuilding
0.0014685628702864,2115,0,0,Bodyweight,0,Bodybuilding
0.0012983387568965,1503,0,0,Machine,2,Powerbuilding
0.001307524042204,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.0013761323643848,484,0,0,Machine,0,Muscle & Sculpting
0.0011924456339329,2263,1,1,Machine,2,Bodybuilding
0.0012023838935419,2087,0,0,Machine,0,Muscle & Sculpting
0.0012929566437378,2823,1,1,Machine,2,Bodybuilding
0.0014396483311429,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.0012426968896761,265,0,0,Barbell,0,Muscle & Sculpting
0.0012952137039974,2693,1,0,Machine,2,Bodybuilding
0.0011706474469974,475,0,0,Machine,0,Bodybuilding
0.0011183590395376,2859,0,0,Bodyweight,2,Bodybuilding
0.001349494792521,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.0013581392122432,1672,0,0,Barbell,0,Bodybuilding
0.0011915477225556,290,0,0,Machine,0,Bodybuilding
0.0016733810771256,594,0,0,Barbell,0,Powerlifting
0.0018188196700066,2784,0,0,Bodyweight,0,Powerlifting
0.0013698268448933,1895,0,0,Bodyweight,0,Bodybuilding
0.0015535692218691,345,1,0,Bodyweight,2,Bodybuilding
0.0017882465617731,1071,1,0,Machine,2,Powerlifting
0.0011103455908596,482,0,0,Machine,0,Powerbuilding
0.0013207078445702,2115,0,0,Bodyweight,0,Bodybuilding
0.0011916167568415,1296,0,0,Bodyweight,0,Bodybuilding
0.001171841751784,596,0,0,Dumbbell,1,Bodybuilding
0.001686280593276,2965,0,0,Barbell,0,Powerbuilding
0.0021111327223479,2546,0,0,Machine,3,Athletics
0.0011418878566473,2853,0,0,Dumbbell,0,Powerlifting
0.0012786502484232,2002,1,0,Machine,2,Bodybuilding
0.0014086531009525,2153,1,0,Bodyweight,2,Muscle & Sculpting
0.0014569871127605,1075,0,0,Barbell,1,Athletics
0.0013145264238119,2256,0,0,Dumbbell,0,Bodybuilding
0.0022524187806993,2140,0,0,Bodyweight,0,Powerbuilding
0.0012297402136027,1853,0,0,Bodyweight,0,Bodybuilding
0.0012890627840533,1082,1,1,Dumbbell,2,Bodybuilding
0.0012374933576211,2251,0,0,Dumbbell,3,Bodybuilding
0.0012330607278272,2302,0,0,Machine,1,Bodybuilding
0.0013268636539578,1075,0,0,Barbell,1,Athletics
0.0015976396389305,2644,0,0,Machine,2,Powerbuilding
0.0015127562219277,2302,0,0,Machine,1,Bodybuilding
0.0012865937314927,1311,1,0,Bodyweight,2,Bodybuilding
0.0016288075130432,1687,1,0,Bodyweight,2,Bodybuilding
0.0018758059013634,502,0,0,Machine,0,Muscle & Sculpting
0.0017028353177011,2010,1,0,Dumbbell,2,Bodybuilding
0.002112018642947,1335,1,0,Bodyweight,2,Bodyweight Fitness
0.0014382193330675,1335,1,0,Bodyweight,2,Bodyweight Fitness
0.0024404814466834,2545,0,0,Machine,2,Fitness
0.0014523083809763,2153,1,0,Bodyweight,2,Muscle & Sculpting
0.0012467860942706,465,0,0,Machine,0,Muscle & Sculpting
0.0012425478780642,2360,1,1,Barbell,2,Bodybuilding
0.0013523665256798,2872,0,0,Dumbbell,0,Muscle & Sculpting
0.0012555890716612,1184,0,0,Machine,0,Powerlifting
0.0011953994398936,290,0,0,Machine,0,Bodybuilding
0.0012344073038548,194,0,0,Machine,1,Bodybuilding
0.0013075412716716,2567,0,0,Machine,2,Powerbuilding
0.0013113785535097,524,0,0,Machine,0,Athletics
0.0012880634749308,505,1,0,Machine,2,Bodybuilding
0.0017211217200383,40,1,0,Machine,2,Muscle & Sculpting
0.0012585141230374,2967,1,0,Bodyweight,2,Bodybuilding
0.0012984805507585,1471,1,0,Machine,2,Bodybuilding
0.0011984795564785,2649,0,0,Machine,0,Bodybuilding
0.0013551763258874,2479,0,0,Machine,0,Bodybuilding
0.0010981613304466,984,0,0,Bodyweight,0,Powerlifting
0.0023382182698696,2294,1,0,Machine,2,Powerlifting
0.0012580067850649,2556,1,0,Machine,2,Bodybuilding
0.0014762966893613,1482,0,0,Bodyweight,2,Fitness
0.0011655950220301,993,1,0,Barbell,2,Bodybuilding
0.0013251493219286,1852,0,0,Machine,1,Muscle & Sculpting
0.0015714919427409,2784,0,1,Bodyweight,0,Powerlifting
0.0014207777567207,2079,0,0,Machine,0,Muscle & Sculpting
0.0020689980592578,2811,0,0,Barbell,0,Powerlifting
0.0020939998794347,2256,0,0,Dumbbell,0,Bodybuilding
0.0012121595209464,1839,1,0,Bodyweight,2,Muscle & Sculpting
